"Time (s) Run #4","Position (m) Run #4"
34.910,0.17
34.920,0.17
34.930,0.17
34.940,0.17
34.950,0.17
34.960,0.18
34.970,0.18
34.980,0.19
34.990,0.19
35.000,0.20
35.010,0.20
35.020,0.21
35.030,0.22
35.040,0.23
35.050,0.23
35.060,0.24
35.070,0.25
35.080,0.27
35.090,0.28
35.100,0.29
35.110,0.30
35.120,0.32
35.130,0.33
35.140,0.34
35.150,0.36
35.160,0.38
35.170,0.39
35.180,0.41
35.190,0.43
35.200,0.45
35.210,0.46
35.220,0.48
35.230,0.50
35.240,0.53
35.250,0.55
35.260,0.57
35.270,0.59
35.280,0.62
35.290,0.64
35.300,0.66
35.310,0.69
35.320,0.71
35.330,0.73
35.340,0.75
35.350,0.76
35.360,0.77
35.370,0.78
35.380,0.79
35.390,0.81
35.400,0.82
35.410,0.83
35.420,0.83
35.430,0.84
35.440,0.85
35.450,0.86
35.460,0.87
35.470,0.88
35.480,0.90
35.490,0.90
35.500,0.91
35.510,0.92
35.520,0.92
35.530,0.92
35.540,0.92
35.550,0.92
35.560,0.92
35.570,0.91
35.580,0.90
35.590,0.88
35.600,0.86
35.610,0.84
35.620,0.82
35.630,0.79
35.640,0.76
35.650,0.74
35.660,0.71
35.670,0.68
35.680,0.66
35.690,0.63
35.700,0.60
35.710,0.58
35.720,0.56
35.730,0.54
35.740,0.51
35.750,0.49
35.760,0.47
35.770,0.45
35.780,0.43
35.790,0.41
35.800,0.39
35.810,0.38
35.820,0.36
35.830,0.35
35.840,0.33
35.850,0.32
35.860,0.30
35.870,0.29
35.880,0.27
35.890,0.26
35.900,0.25
35.910,0.24
35.920,0.23
35.930,0.22
35.940,0.21
35.950,0.20
35.960,0.19
35.970,0.19
35.980,0.18
35.990,0.17
36.000,0.17
36.010,0.17
36.020,0.16
36.030,0.16
36.040,0.16
36.050,0.15
36.060,0.15
36.070,0.15
36.080,0.15
36.090,0.15
36.100,0.15
36.110,0.15
36.120,0.15
36.130,0.15
36.140,0.16
36.150,0.16
36.160,0.16
36.170,0.17
36.180,0.17
36.190,0.18
36.200,0.18
36.210,0.19
36.220,0.20
36.230,0.21
36.240,0.21
36.250,0.22
36.260,0.23
36.270,0.24
36.280,0.26
36.290,0.27
36.300,0.28
36.310,0.29
36.320,0.31
36.330,0.32
36.340,0.34
36.350,0.35
36.360,0.37
36.370,0.39
36.380,0.40
36.390,0.42
36.400,0.44
36.410,0.46
36.420,0.48
36.430,0.50
36.440,0.52
36.450,0.54
36.460,0.57
36.470,0.59
36.480,0.61
36.490,0.64
36.500,0.66
36.510,0.68
36.520,0.70
36.530,0.72
36.540,0.74
36.550,0.75
36.560,0.77
36.570,0.78
36.580,0.79
36.590,0.80
36.600,0.81
36.610,0.81
36.620,0.82
36.630,0.83
36.640,0.84
36.650,0.85
36.660,0.85
36.670,0.86
36.680,0.87
36.690,0.87
36.700,0.88
36.710,0.88
36.720,0.88
36.730,0.89
36.740,0.89
36.750,0.89
36.760,0.88
36.770,0.88
36.780,0.87
36.790,0.86
36.800,0.85
36.810,0.84
36.820,0.82
36.830,0.80
36.840,0.78
36.850,0.75
36.860,0.73
36.870,0.70
36.880,0.68
36.890,0.66
36.900,0.64
36.910,0.61
36.920,0.59
36.930,0.57
36.940,0.55
36.950,0.53
36.960,0.52
36.970,0.50
36.980,0.48
36.990,0.46
37.000,0.45
37.010,0.43
37.020,0.42
37.030,0.40
37.040,0.39
37.050,0.38
37.060,0.37
37.070,0.36
37.080,0.35
37.090,0.34
37.100,0.33
37.110,0.32
37.120,0.31
37.130,0.30
37.140,0.29
37.150,0.29
37.160,0.28
37.170,0.28
37.180,0.27
37.190,0.27
37.200,0.26
37.210,0.26
37.220,0.26
37.230,0.26
37.240,0.26
37.250,0.26
37.260,0.26
37.270,0.26
37.280,0.26
37.290,0.26
37.300,0.26
37.310,0.27
37.320,0.27
37.330,0.28
37.340,0.28
37.350,0.29
37.360,0.29
37.370,0.30
37.380,0.31
37.390,0.32
37.400,0.33
37.410,0.33
37.420,0.34
37.430,0.35
37.440,0.37
37.450,0.38
37.460,0.39
37.470,0.40
37.480,0.42
37.490,0.43
37.500,0.45
37.510,0.46
37.520,0.48
37.530,0.49
37.540,0.51
37.550,0.53
37.560,0.55
37.570,0.57
37.580,0.59
37.590,0.61
37.600,0.63
37.610,0.65
37.620,0.67
37.630,0.70
37.640,0.72
37.650,0.75
37.660,0.76
37.670,0.77
37.680,0.78
37.690,0.79
37.700,0.80
37.710,0.81
37.720,0.81
37.730,0.82
37.740,0.83
37.750,0.84
37.760,0.84
37.770,0.85
37.780,0.86
37.790,0.86
37.800,0.87
37.810,0.88
37.820,0.88
37.830,0.89
37.840,0.90
37.850,0.90
37.860,0.91
37.870,0.91
37.880,0.91
37.890,0.92
37.900,0.92
37.910,0.92
37.920,0.92
37.930,0.92
37.940,0.92
37.950,0.92
37.960,0.92
37.970,0.92
37.980,0.92
37.990,0.92
38.000,0.92
38.010,0.92
38.020,0.92
38.030,0.92
38.040,0.91
38.050,0.91
38.060,0.91
38.070,0.91
38.080,0.91
38.090,0.91
38.100,0.91
38.110,0.92
38.120,0.92
38.130,0.92
38.140,0.92
38.150,0.92
38.160,0.92
38.170,0.92
38.180,0.92
38.190,0.92
38.200,0.92
38.210,0.92
38.220,0.92
38.230,0.92
38.240,0.92
38.250,0.92
38.260,0.92
38.270,0.92
38.280,0.92
38.290,0.92
38.300,0.91
38.310,0.91
